City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Ranong,TH,9.9658,98.6348,76.33,89,97,4.97,moderate rain
346,Karonga,MW,-9.9333,33.9333,75.72,84,76,2.89,broken clouds
347,Katsuura,JP,35.1333,140.3,50.02,78,100,15.21,moderate rain
348,Anjangaon,IN,21.1631,77.3094,90.82,13,5,6.67,clear sky
349,Nautla,MX,20.2167,-96.7833,81.37,64,97,7.63,overcast clouds
350,Chumikan,RU,54.7183,135.315,26.37,97,100,10.85,snow
351,Melfi,IT,40.9965,15.6514,41.7,86,50,3.09,scattered clouds
352,Pangkalanbuun,ID,-2.6833,111.6167,73.45,98,49,1.66,moderate rain
353,Council Bluffs,US,41.2619,-95.8608,61.23,52,100,17.58,overcast clouds
354,Brokopondo,SR,4.75,-55.1667,82.71,72,100,3.89,overcast clouds
355,Labuan,MY,5.2767,115.2417,77.36,94,20,0.0,few clouds
356,Hamadan,IR,34.7992,48.5146,63.48,20,0,4.61,clear sky
357,Sorland,NO,67.667,12.6934,33.66,72,85,10.71,overcast clouds
358,Kaitangata,NZ,-46.2817,169.8464,46.08,95,68,5.35,broken clouds
359,Laguna,US,38.421,-121.4238,74.01,36,0,1.99,clear sky
360,San Luis,AR,-33.295,-66.3356,65.46,30,10,18.12,clear sky
361,Quatre Cocos,MU,-20.2078,57.7625,78.91,79,67,12.95,broken clouds
362,Irricana,CA,51.3237,-113.6048,42.55,34,77,10.6,broken clouds
363,Praia Da Vitoria,PT,38.7333,-27.0667,64.76,77,20,16.11,few clouds
364,Udarnyy,RU,54.3409,42.8611,31.12,97,100,4.83,overcast clouds
365,Hay River,CA,60.8156,-115.7999,26.58,50,75,9.22,broken clouds
366,Pemberton,CA,50.3164,-122.8027,40.69,92,98,8.03,overcast clouds
367,Koumac,NC,-20.5667,164.2833,79.68,86,100,4.68,overcast clouds
368,Buchanan,LR,5.8808,-10.0467,81.7,77,90,9.69,overcast clouds
369,Itoigawa,JP,37.0333,137.85,46.92,84,78,3.94,broken clouds
370,Luderitz,NA,-26.6481,15.1594,61.25,88,0,7.09,clear sky
371,Pisco,PE,-13.7,-76.2167,71.65,68,0,9.22,clear sky
372,Hasaki,JP,35.7333,140.8333,48.6,69,100,19.77,light rain
373,Malumfashi,NG,11.7853,7.6218,88.0,11,84,4.25,broken clouds
374,Suna,RU,57.8338,50.0588,34.63,98,100,15.3,light snow
375,Muravlenko,RU,63.7898,74.523,16.32,89,100,14.45,overcast clouds
376,Praya,CV,14.9215,-23.5087,75.74,57,20,12.66,few clouds
377,Abay,KZ,49.6311,72.8539,35.98,81,100,5.41,overcast clouds
378,Mount Gambier,AU,-37.8333,140.7667,46.31,100,28,2.3,mist
379,Netrakona,BD,24.8833,90.7167,73.92,91,6,6.49,clear sky
380,Anisoc,GQ,1.8658,10.7689,71.64,98,89,4.0,heavy intensity rain
381,Zhuzhou,CN,27.8333,113.15,62.73,74,44,5.57,scattered clouds
382,Teknaf,BD,20.8624,92.3058,77.23,87,21,1.9,few clouds
383,El Alto,PE,-4.2714,-81.2147,85.66,66,20,15.57,few clouds
384,Cockburn Town,TC,21.4612,-71.1419,82.36,69,40,11.5,scattered clouds
385,Kamina,CD,-8.7386,24.9906,66.42,96,73,3.11,moderate rain
386,Lodwar,KE,3.1191,35.5973,92.21,26,98,14.41,overcast clouds
387,Guanare,VE,9.0418,-69.7421,93.49,36,99,3.31,overcast clouds
388,Capinzal,BR,-27.3436,-51.6119,82.04,54,99,4.9,overcast clouds
389,Aksarka,RU,66.5606,67.7975,7.63,90,86,7.31,overcast clouds
390,Souillac,MU,-20.5167,57.5167,79.18,78,75,10.36,broken clouds
391,Van,TR,38.4924,43.3831,41.43,68,84,7.4,broken clouds
392,Chifeng,CN,42.2683,118.9636,52.39,25,34,19.8,scattered clouds
393,Rio Grande,BR,-32.035,-52.0986,69.91,93,100,19.46,moderate rain
394,Pangody,RU,65.85,74.4859,5.11,95,59,8.97,broken clouds
395,Chabahar,IR,25.2919,60.643,78.75,62,24,1.99,few clouds
396,Eyl,SO,7.9803,49.8164,79.43,76,22,10.87,few clouds
397,Perelyub,RU,51.8667,50.3667,52.14,77,100,10.11,overcast clouds
398,Elko,US,41.0002,-115.5012,48.63,28,7,5.01,clear sky
399,Zelenogorskiy,RU,55.0333,87.0,32.79,100,100,1.34,overcast clouds
400,Pathein,MM,16.7833,94.7333,77.77,68,84,3.33,broken clouds
401,Thinadhoo,MV,0.5333,72.9333,83.28,66,37,2.84,scattered clouds
402,Chapais,CA,49.7834,-74.8492,38.98,83,100,4.76,overcast clouds
403,Boa Vista,BR,2.8197,-60.6733,80.58,78,100,9.22,overcast clouds
404,Burns Lake,CA,54.2331,-125.7533,35.02,69,83,4.88,broken clouds
405,Mugur-Aksy,RU,50.35,90.5,21.42,87,73,6.98,broken clouds
406,Kupang,ID,-10.1667,123.5833,76.12,87,65,1.99,broken clouds
407,Nhamunda,BR,-2.1861,-56.7131,78.6,85,100,3.71,overcast clouds
408,Talnakh,RU,69.4865,88.3972,4.19,97,99,4.5,overcast clouds
409,Sakaiminato,JP,35.55,133.2333,42.78,93,20,3.44,few clouds
410,Roxana,CR,10.2753,-83.7513,94.03,51,28,7.78,scattered clouds
411,Araouane,ML,18.9048,-3.5265,97.11,8,1,5.53,clear sky
412,Rio Gallegos,AR,-51.6226,-69.2181,50.05,53,75,23.02,broken clouds
413,Maceio,BR,-9.6658,-35.7353,81.84,74,75,13.8,broken clouds
414,Bidar,IN,17.9,77.55,91.54,19,74,8.48,broken clouds
415,Aykhal,RU,66.0,111.5,4.66,98,100,7.99,overcast clouds
416,Kutum,SD,14.2,24.6667,82.4,11,100,10.54,overcast clouds
417,Belmonte,BR,-15.8631,-38.8828,83.66,63,5,8.12,clear sky
418,Cabedelo,BR,-6.9811,-34.8339,84.87,74,54,14.81,broken clouds
419,Maragogi,BR,-9.0122,-35.2225,82.38,73,29,10.92,scattered clouds
420,Dzilam Gonzalez,MX,21.2833,-88.9333,98.24,32,2,3.0,clear sky
421,Inuvik,CA,68.3499,-133.7218,-17.39,72,20,2.3,few clouds
422,Mumford,GH,5.2618,-0.759,82.87,82,100,18.57,light rain
423,Maningrida,AU,-12.0667,134.2667,77.14,84,75,4.27,broken clouds
424,Kidal,ML,18.4411,1.4078,98.24,7,2,6.04,clear sky
425,Waipawa,NZ,-41.4122,175.5153,50.88,93,11,3.0,few clouds
426,Insar,RU,53.8653,44.3738,33.08,92,100,8.43,overcast clouds
427,Nome,US,64.5011,-165.4064,8.11,58,91,5.01,overcast clouds
428,Boca Do Acre,BR,-8.7522,-67.3978,91.04,47,49,0.56,scattered clouds
429,Inirida,CO,3.8653,-67.9239,82.87,78,97,3.56,overcast clouds
430,Katobu,ID,-4.9408,122.5276,73.74,92,26,2.55,scattered clouds
431,Portree,GB,57.4129,-6.1942,48.52,95,100,8.61,light rain
432,Kampot,KH,10.6167,104.1833,82.45,74,97,13.09,overcast clouds
433,Ono,JP,34.85,134.9333,49.14,83,5,7.14,clear sky
434,Ostrovnoy,RU,68.0531,39.5131,17.91,90,100,7.2,overcast clouds
435,Vicente Guerrero,MX,19.1194,-98.1708,75.65,24,63,9.46,broken clouds
436,Bansang,GM,13.4333,-14.65,100.11,13,28,8.84,scattered clouds
437,Babynino,RU,54.39,35.73,26.35,92,100,6.73,overcast clouds
438,Cedar City,US,37.6775,-113.0619,53.4,35,40,0.0,scattered clouds
439,Leningradskiy,RU,69.3833,178.4167,-23.06,100,98,3.22,overcast clouds
440,Duki,PK,30.1541,68.5728,72.5,6,13,7.0,few clouds
441,Terenos,BR,-20.4422,-54.8603,87.51,54,75,9.22,broken clouds
442,Rundu,NA,-17.9333,19.7667,66.54,93,100,4.88,light rain
443,Caravelas,BR,-17.7125,-39.2481,83.79,59,6,7.7,clear sky
444,Wajid,SO,3.8093,43.2471,89.08,27,47,13.82,scattered clouds
445,Orsha,BY,54.5153,30.4053,28.35,80,100,5.77,overcast clouds
446,Alofi,NU,-19.0595,-169.9187,67.89,100,82,1.14,broken clouds
447,Roma,US,43.2128,-75.4557,40.08,92,100,1.99,light rain
448,Nansio,TZ,-2.1333,33.05,77.2,67,52,8.5,broken clouds
449,Porto Belo,BR,-27.1578,-48.5531,76.68,87,97,8.75,overcast clouds
450,Nichinan,JP,31.6,131.3667,49.87,61,69,6.85,broken clouds
451,Le Moule,GP,16.3332,-61.3473,84.24,100,9,5.01,clear sky
452,Nikolskoye,RU,59.7035,30.7861,30.09,96,52,2.59,broken clouds
453,Nokaneng,BW,-19.6667,22.2667,75.15,64,100,7.56,light rain
454,Zhuhai,CN,22.2769,113.5678,65.91,68,0,14.97,clear sky
455,Mulchen,CL,-37.7167,-72.2333,60.66,29,40,8.72,scattered clouds
456,Aksu,CN,41.1231,80.2644,60.26,27,0,4.29,clear sky
457,Bluefield,US,37.2698,-81.2223,52.5,47,80,8.99,broken clouds
458,Buckingham,GB,51.9997,-0.9878,49.95,58,96,1.01,overcast clouds
459,Inhambane,MZ,-23.865,35.3833,77.83,71,7,11.68,clear sky
460,Beringovskiy,RU,63.05,179.3167,-9.6,93,85,13.85,overcast clouds
461,Karpathos,GR,35.507,27.2132,62.56,77,49,3.44,scattered clouds
462,Lorengau,PG,-2.0226,147.2712,79.43,80,98,1.83,overcast clouds
463,Kijang,KR,35.2442,129.2139,46.13,62,0,4.47,clear sky
464,Ormara,PK,25.2088,64.6357,77.83,70,7,7.11,clear sky
465,Kanniyakumari,IN,8.0833,77.5667,82.08,78,13,8.16,few clouds
466,Dwarka,IN,22.2394,68.9678,78.93,74,0,10.36,clear sky
467,Roebourne,AU,-20.7833,117.1333,81.63,70,0,12.39,clear sky
468,Kensington,AU,-33.9167,151.2167,65.12,67,0,5.99,clear sky
469,Tashla,RU,51.7716,52.7427,51.8,81,100,7.63,overcast clouds
470,Camacupa,AO,-12.0167,17.4833,63.45,93,100,7.16,overcast clouds
471,Port Blair,IN,11.6667,92.75,82.44,78,20,5.75,mist
472,Palembang,ID,-2.9167,104.7458,78.89,89,40,4.61,scattered clouds
473,La Asuncion,VE,11.0333,-63.8628,73.13,88,44,23.02,scattered clouds
474,San Buenaventura,MX,27.0833,-101.5333,84.47,43,32,2.3,scattered clouds
475,Cayenne,GF,4.9333,-52.3333,84.09,1,100,10.36,overcast clouds
476,Aripuana,BR,-9.1667,-60.6333,90.37,50,35,0.58,scattered clouds
477,Andrieseni,RO,47.5333,27.2833,36.9,74,97,16.84,overcast clouds
478,San Felipe,VE,10.3399,-68.7425,88.88,47,73,4.9,broken clouds
479,Golden,US,39.7555,-105.2211,53.1,42,75,9.22,broken clouds
480,Sembakung,ID,3.8167,117.25,73.9,98,98,1.86,overcast clouds
481,Kralendijk,BQ,12.15,-68.2667,78.66,85,15,22.06,few clouds
482,Coihaique,CL,-45.5752,-72.0662,48.15,71,75,3.44,light intensity shower rain
483,Villamontes,BO,-21.25,-63.5,89.38,35,29,6.2,scattered clouds
484,Altay,CN,47.8667,88.1167,36.3,56,84,7.25,broken clouds
485,Diamantino,BR,-14.4086,-56.4461,87.3,60,31,1.81,scattered clouds
486,Baruun-Urt,MN,46.6806,113.2792,39.74,56,94,18.03,overcast clouds
487,Aden,YE,12.7794,45.0367,82.71,65,2,10.33,clear sky
488,Tibiri,NE,13.5627,7.0485,104.34,3,0,0.0,clear sky
489,Bilma,NE,18.6853,12.9164,92.14,4,100,7.2,overcast clouds
490,Tilichiki,RU,60.4667,166.1,5.56,91,98,7.2,overcast clouds
491,Bitkine,TD,11.9801,18.2138,94.19,7,85,6.24,overcast clouds
492,Saint-Raphael,HT,19.4333,-72.2,78.17,29,7,1.79,clear sky
493,Hit,IQ,33.6416,42.8251,81.03,14,97,12.28,overcast clouds
494,Lakes Entrance,AU,-37.8811,147.981,58.15,93,100,22.46,overcast clouds
495,Madarounfa,NE,13.3087,7.156,104.23,7,49,5.68,scattered clouds
496,Adre,TD,13.4667,22.2,87.93,10,94,8.08,overcast clouds
497,Acapulco,MX,16.8634,-99.8901,84.38,51,9,8.84,clear sky
498,West Wendover,US,40.7391,-114.0733,50.97,20,76,4.25,broken clouds
499,Mbigou,GA,-1.9005,11.906,70.21,96,99,3.98,moderate rain
500,Huilong,CN,31.8111,121.655,47.93,66,0,6.53,clear sky
501,Wajir,KE,1.7471,40.0573,92.1,31,98,9.42,overcast clouds
502,Traverse City,US,44.7631,-85.6206,41.99,82,100,5.75,overcast clouds
503,Lipari,IT,38.4674,14.954,56.32,58,100,6.06,overcast clouds
504,Phan Thiet,VN,10.9333,108.1,77.72,71,96,9.31,overcast clouds
505,Kudahuvadhoo,MV,2.6708,72.8944,83.26,62,11,1.77,few clouds
506,Manono,CD,-7.3,27.4167,71.56,93,100,2.17,overcast clouds
507,Endicott,US,42.0984,-76.0494,41.99,91,100,4.0,overcast clouds
508,Marrakesh,MA,31.6315,-8.0083,66.27,59,75,8.05,broken clouds
509,Huarmey,PE,-10.0681,-78.1522,75.36,71,63,11.34,broken clouds
510,Zapolyarnyy,RU,69.4154,30.8136,24.08,94,99,2.82,overcast clouds
511,Shimoda,JP,34.6667,138.95,49.1,93,100,16.96,moderate rain
512,Simbahan,PH,6.3032,120.5836,80.76,80,67,8.99,broken clouds
513,Provideniya,RU,64.3833,-173.3,-0.22,79,0,8.55,clear sky
514,Barrhead,GB,55.7992,-4.3929,44.13,81,100,15.01,overcast clouds
515,Pangnirtung,CA,66.1451,-65.7125,23.0,80,100,5.75,overcast clouds
516,Pimenta Bueno,BR,-11.6725,-61.1936,87.37,60,38,3.11,scattered clouds
517,Corbu,RO,44.3833,28.65,49.32,46,0,23.02,clear sky
518,Eucaliptus,BO,-17.5833,-67.5167,59.13,40,74,10.6,broken clouds
519,Zahesi,GE,41.8246,44.7536,69.51,46,86,4.9,overcast clouds
520,Bam,IR,29.106,58.357,78.31,9,52,6.82,broken clouds
521,Zabaykalsk,RU,49.6333,117.3167,34.34,38,49,15.93,scattered clouds
522,Tricase,IT,39.9304,18.3553,52.07,66,78,6.13,broken clouds
523,Catamarca,AR,-28.4696,-65.7852,84.58,33,0,10.0,clear sky
524,Balkhash,KZ,46.844,74.9804,46.44,50,100,8.95,overcast clouds
525,Olot,ES,42.181,2.4901,42.26,42,68,1.01,light rain
526,Zvishavane,ZW,-20.3267,30.0665,72.41,65,86,1.23,overcast clouds
527,Usinsk,RU,65.9939,57.5281,18.95,86,100,10.85,overcast clouds
528,Carballo,ES,43.213,-8.691,54.01,65,17,12.91,few clouds
529,Walvis Bay,NA,-22.9575,14.5053,60.1,82,75,6.91,broken clouds
530,Muli,MV,2.9167,73.5667,83.23,62,6,1.68,clear sky
531,Buala,SB,-8.145,159.5921,77.41,84,87,4.21,overcast clouds
532,Solnechnyy,RU,50.7214,136.6319,34.36,82,100,7.83,overcast clouds
533,Umm Lajj,SA,25.0213,37.2685,82.11,42,100,7.63,overcast clouds
534,Libenge,CD,3.65,18.6333,72.23,95,99,7.78,moderate rain
535,Kununurra,AU,-15.7667,128.7333,67.98,83,11,3.44,few clouds
536,San Andres,CO,12.5847,-81.7006,86.02,70,40,16.11,scattered clouds
537,Krasnoye,UA,49.9145,24.6134,30.11,83,100,11.34,overcast clouds
538,Surovatikha,RU,55.7652,43.8984,30.27,98,100,6.85,light snow
539,Alice Springs,AU,-23.7,133.8833,53.15,50,0,0.0,clear sky
540,Banda Aceh,ID,5.5577,95.3222,77.59,85,100,8.59,overcast clouds
541,Chone,EC,-0.6833,-80.1,82.44,80,100,1.63,moderate rain
542,Puerto Narino,CO,-3.7703,-70.3831,82.29,66,90,1.41,overcast clouds
543,Tateyama,JP,34.9833,139.8667,48.13,87,75,12.66,light intensity shower rain
544,Margate,GB,51.3813,1.3862,47.7,47,35,1.99,scattered clouds
545,The Valley,AI,18.217,-63.0578,84.06,57,20,17.27,few clouds
546,Kafue,ZM,-15.7691,28.1814,66.54,91,14,4.0,few clouds
547,Tianpeng,CN,30.9866,103.9393,54.07,91,100,7.34,light rain
548,Makaryev,RU,57.8797,43.8069,27.75,90,100,8.9,overcast clouds
549,Sagaing,MM,21.8787,95.9797,83.53,52,28,9.33,scattered clouds
550,Kiunga,PG,-6.1219,141.2906,73.71,93,83,1.34,broken clouds
551,Krasnyy Luch,UA,48.1395,38.9371,47.89,80,99,15.08,overcast clouds
552,Harper,LR,4.375,-7.7169,82.09,77,80,10.67,broken clouds
553,Deputatskiy,RU,69.3,139.9,-19.28,99,70,2.46,broken clouds
554,Severnoye,RU,56.3491,78.3619,32.76,98,100,8.39,overcast clouds
555,Viedma,AR,-40.8135,-62.9967,53.49,59,100,21.43,overcast clouds
556,Hambantota,LK,6.1241,81.1185,80.02,79,20,3.0,few clouds
557,Yenotayevka,RU,47.2456,47.0281,58.57,65,100,7.76,overcast clouds
558,Namibe,AO,-15.1961,12.1522,72.23,73,100,19.57,overcast clouds
559,Freeport,US,40.6576,-73.5832,45.97,76,98,3.0,light rain
560,Kachug,RU,53.9606,105.8817,18.9,92,100,2.8,overcast clouds
561,Necochea,AR,-38.5473,-58.7368,66.16,57,75,21.0,broken clouds
562,Muros,ES,42.7762,-9.0603,55.09,46,18,18.77,few clouds
563,Katima Mulilo,NA,-17.5,24.2667,75.38,60,100,3.18,overcast clouds
564,Kelso,US,46.1468,-122.9084,51.58,83,100,1.01,overcast clouds
565,Tautira,PF,-17.7333,-149.15,81.14,80,14,12.73,light rain
566,Moerai,PF,-22.4333,-151.3333,81.01,76,79,13.89,broken clouds
567,Karlskoga,SE,59.3267,14.5239,42.12,64,100,10.16,overcast clouds
568,Paris,FR,48.8534,2.3488,46.58,42,0,10.36,clear sky
569,Kieta,PG,-6.2167,155.6333,78.33,84,59,1.39,light rain
570,Sukhumi,GE,43.0033,41.0153,54.97,78,100,16.73,overcast clouds
571,Betanzos,ES,43.2804,-8.2147,52.75,58,40,10.36,scattered clouds
572,Hervey Bay,AU,-25.2986,152.8535,69.03,91,4,5.99,clear sky
573,Rolante,BR,-29.6506,-50.5758,74.35,100,100,2.28,light rain
574,Beisfjord,NO,68.3751,17.5988,26.65,81,95,8.59,overcast clouds
575,Kerrville,US,30.0474,-99.1403,80.55,48,0,11.5,clear sky
576,Orumiyeh,IR,37.5527,45.0761,60.35,27,75,4.61,broken clouds
577,Hofn,IS,64.2539,-15.2082,39.38,87,100,13.8,overcast clouds
578,Bambanglipuro,ID,-7.95,110.2833,76.69,85,100,5.46,overcast clouds
579,Basoko,CD,1.2391,23.616,74.88,84,54,2.08,light rain
580,Moth,IN,25.7167,78.95,87.33,7,0,5.06,clear sky
581,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,82,20,14.97,few clouds
582,Poronaysk,RU,49.2167,143.1167,38.95,67,62,11.83,broken clouds
583,Beira,MZ,-19.8436,34.8389,80.69,78,20,13.8,few clouds
584,Bure,ET,10.7,37.0667,72.09,31,84,4.83,broken clouds
585,Nishihara,JP,26.1842,127.7558,63.68,77,95,14.97,overcast clouds
586,Lufilufi,WS,-13.8745,-171.5986,74.98,76,50,14.52,scattered clouds
587,Clyde River,CA,70.4692,-68.5914,12.43,92,20,4.61,few clouds
588,Colesberg,ZA,-30.72,25.0972,62.38,76,62,7.92,broken clouds
589,Qaqortoq,GL,60.7167,-46.0333,41.86,69,100,2.39,overcast clouds
590,Vilaka,LV,57.1846,27.6722,28.69,81,85,5.46,overcast clouds
591,Christiana,ZA,-27.914,25.1611,66.42,76,40,23.69,moderate rain
592,Durango,MX,24.8333,-104.8333,77.58,9,50,8.48,scattered clouds
593,Santa Maria,BR,-29.6842,-53.8069,63.7,94,100,8.05,thunderstorm with heavy rain
594,Asahikawa,JP,43.7678,142.3703,32.49,80,0,4.52,clear sky
595,Payo,ID,-3.7508,103.6372,73.51,93,100,1.28,light rain
596,Svodin,SK,47.9105,18.4997,37.38,61,93,10.96,overcast clouds
597,Austin,US,30.2672,-97.7431,84.47,53,0,10.0,clear sky
598,Kastamonu,TR,41.5,33.6667,42.49,71,41,11.18,scattered clouds
599,Ambatofinandrahana,MG,-20.55,46.8,58.91,65,68,3.8,broken clouds
600,Marevo,RU,57.3146,32.0804,24.44,92,37,3.15,scattered clouds
601,Thetford Mines,CA,46.0913,-71.3013,42.28,74,100,5.08,overcast clouds
602,Campbell River,CA,50.0163,-125.2446,43.59,93,75,4.61,broken clouds
603,Gold Coast,AU,-28.0,153.4333,71.01,91,40,5.75,scattered clouds
604,Lodja,CD,-3.4833,23.4333,72.18,87,60,1.39,broken clouds
605,Aizkraukle,LV,56.6048,25.2553,32.67,67,80,3.6,broken clouds
606,Ambilobe,MG,-13.2,49.05,74.73,94,46,2.24,moderate rain
607,Lucapa,AO,-8.4192,20.7447,67.96,93,46,3.4,light rain
608,Kiknur,RU,57.3034,47.2011,30.65,96,100,10.07,overcast clouds
609,Ayni,TJ,39.3941,68.5377,47.98,49,38,7.54,scattered clouds
610,Laa,SL,8.0797,-10.7732,86.13,57,97,4.61,overcast clouds
611,Loudi,CN,27.7344,111.9944,57.38,67,61,1.66,broken clouds
612,San Quintin,MX,30.4833,-115.95,61.38,63,100,7.63,overcast clouds
613,Mabaruma,GY,8.2,-59.7833,84.42,60,90,7.96,overcast clouds
614,Bonthe,SL,7.5264,-12.505,83.08,69,66,11.25,broken clouds
615,Gilgit,PK,35.9221,74.3087,58.89,49,67,2.95,broken clouds
616,Isugod,PH,9.3408,118.1196,78.15,85,100,2.89,light rain
617,Inta,RU,66.0317,60.1659,22.15,70,100,18.03,overcast clouds
618,Onega,RU,63.9061,38.1404,13.19,93,43,3.24,scattered clouds
619,Srednekolymsk,RU,67.45,153.6833,-20.2,100,70,2.26,broken clouds
620,Demyansk,RU,57.643,32.466,24.66,94,41,2.82,scattered clouds
621,Praxedis Guerrero,MX,31.3667,-106.0167,77.83,11,25,9.8,scattered clouds
622,College,US,64.8569,-147.8028,16.29,70,100,3.33,overcast clouds
623,Khed Brahma,IN,24.0333,73.05,84.56,16,0,3.67,clear sky
624,Senneterre,CA,48.3835,-77.2328,36.5,84,100,4.76,overcast clouds
625,Barcelona,ES,41.3888,2.159,49.14,71,20,9.22,few clouds
626,Shenzhen,CN,22.5455,114.0683,65.98,82,0,5.82,clear sky
627,Ixtapa,MX,20.7,-105.2,86.85,36,84,7.23,broken clouds
628,Luau,AO,-10.7073,22.2247,67.37,93,89,3.53,overcast clouds
629,Khorixas,NA,-20.3667,14.9667,68.95,35,0,14.76,clear sky
630,Ahuimanu,US,21.4447,-157.8378,77.36,67,100,7.0,overcast clouds
631,Scottsbluff,US,41.8666,-103.6672,49.28,30,87,11.99,overcast clouds
632,Qasigiannguit,GL,68.8193,-51.1922,30.45,88,80,6.44,broken clouds
633,Amga,RU,60.8953,131.9608,0.07,100,100,1.52,overcast clouds
634,Caiaponia,BR,-16.9567,-51.8103,84.18,47,5,7.78,clear sky
635,Tual,ID,-5.6667,132.75,81.9,67,30,4.61,scattered clouds
636,Carutapera,BR,-1.195,-46.02,82.72,79,91,7.76,moderate rain
637,Bintulu,MY,3.1667,113.0333,76.91,87,89,3.04,overcast clouds
638,Broken Hill,AU,-31.95,141.4333,59.49,56,0,5.79,clear sky
639,Gunjur,GM,13.2019,-16.7339,69.91,77,91,18.34,overcast clouds
640,Jiaocheng,CN,24.6774,116.1389,53.37,78,0,3.0,clear sky
641,Susanville,US,40.4163,-120.653,54.09,25,29,4.0,scattered clouds
642,Bend,US,44.0582,-121.3153,50.32,49,75,6.91,broken clouds
643,Puerto Madryn,AR,-42.7692,-65.0385,62.58,28,94,26.84,overcast clouds
644,South Venice,US,27.0531,-82.4243,76.26,84,100,0.0,haze
645,Humpolec,CZ,49.5415,15.3593,32.56,62,95,4.12,light snow
646,Muzhi,RU,65.3667,64.6667,20.39,93,100,14.9,overcast clouds
647,Daram,PH,11.6341,124.7947,77.27,89,66,6.22,light rain
648,Russell,US,32.3502,-85.1999,73.11,41,0,7.23,clear sky
649,Kyzyl-Suu,KG,42.3414,78.0056,43.79,50,0,6.64,clear sky
650,Mae Tha,TH,18.4646,99.1403,74.61,43,45,1.34,scattered clouds
651,Tanout,NE,14.9709,8.8879,89.31,2,89,7.47,overcast clouds
652,Shihezi,CN,44.3,86.0333,57.79,37,2,5.61,clear sky
653,Malayal,PH,7.208,121.942,78.8,84,89,2.17,overcast clouds
654,Chicholi,IN,21.4667,79.6833,87.53,21,1,2.35,clear sky
655,Emba,KZ,48.8264,58.1442,45.57,67,90,12.97,overcast clouds
656,Unity,CA,52.4501,-109.1682,43.21,52,1,5.99,clear sky
657,Honningsvag,NO,70.9821,25.9704,28.15,64,40,17.27,scattered clouds
658,Staryy Nadym,RU,65.6118,72.6842,11.05,92,88,11.65,overcast clouds
659,Gat,IL,31.61,34.7642,74.39,49,69,6.44,broken clouds
660,Benjamin Constant,BR,-4.3831,-70.0311,84.9,60,98,1.41,overcast clouds
661,Greenfield,US,42.9614,-88.0126,42.12,79,100,1.99,overcast clouds
662,Kirakira,SB,-10.4544,161.9205,80.15,84,94,8.84,overcast clouds
663,Libreville,GA,0.3925,9.4537,79.86,79,79,9.82,light rain
664,Bakel,SN,14.905,-12.4568,99.41,11,8,12.88,clear sky
665,Takoradi,GH,4.8845,-1.7554,83.7,79,96,12.93,light rain
666,Madinat Sittah Uktubar,EG,29.8167,31.05,73.0,22,29,22.37,scattered clouds
667,Baiyin,CN,36.5583,104.2081,48.56,36,100,4.47,overcast clouds
668,Suntar,RU,62.1444,117.6319,4.73,97,93,4.5,overcast clouds
669,Vestmannaeyjar,IS,63.4427,-20.2734,43.79,93,100,19.57,overcast clouds
670,Akureyri,IS,65.6835,-18.0878,33.19,97,100,7.99,snow
671,Luganville,VU,-15.5333,167.1667,77.32,90,100,13.4,overcast clouds
672,Panguna,PG,-6.3164,155.4848,67.73,95,48,1.5,scattered clouds
673,Ahipara,NZ,-35.1667,173.1667,61.86,92,7,2.59,clear sky
674,Mungwi,ZM,-10.1732,31.3694,65.26,86,98,0.36,overcast clouds
675,Sobolevo,RU,54.4299,31.8996,27.75,86,100,7.4,overcast clouds
676,Stokmarknes,NO,68.5646,14.9108,30.16,59,20,14.97,few clouds
677,Mayumba,GA,-3.432,10.6554,78.82,90,96,6.24,overcast clouds
678,Leh,IN,34.1667,77.5833,25.48,63,39,5.73,scattered clouds
679,Cairns,AU,-16.9167,145.7667,76.06,97,83,0.0,broken clouds
680,Florianopolis,BR,-27.6146,-48.5012,74.7,90,97,1.01,overcast clouds
681,Mamallapuram,IN,12.6264,80.1722,84.25,78,6,11.05,clear sky
682,Luxor,EG,25.6989,32.6421,89.91,8,100,7.47,overcast clouds
683,Toksovo,RU,60.1532,30.5165,29.66,47,61,3.56,broken clouds
684,Maurawan,IN,26.4333,80.8833,80.64,9,4,3.94,clear sky
685,Taunggyi,MM,20.7833,97.0333,66.33,64,100,3.47,overcast clouds
686,Vestmanna,FO,62.1564,-7.1664,45.52,93,100,20.71,drizzle
687,Erenhot,CN,43.6475,111.9767,47.53,23,91,14.61,overcast clouds
688,Teya,RU,60.3778,92.6267,0.16,100,61,3.67,broken clouds
